graph_uid,tracking_timestamp_us,utc_timestamp_ns,tx_world_device,ty_world_device,tz_world_device,qx_world_device,qy_world_device,qz_world_device,qw_world_device,device_linear_velocity_x_device,device_linear_velocity_y_device,device_linear_velocity_z_device,angular_velocity_x_device,angular_velocity_y_device,angular_velocity_z_device,gravity_x_world,gravity_y_world,gravity_z_world,quality_score,geo_available,tx_ecef_device,ty_ecef_device,tz_ecef_device,qx_ecef_device,qy_ecef_device,qz_ecef_device,qw_ecef_device
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73041907,1782981829543988842,0.602066,-0.198346,-0.002433,0.749432668,0.053136930,-0.650856826,0.109144562,-0.066483,-0.223111,0.641921,0.360623,-0.143937,-0.046085,0.000000,-0.000000,-9.810000,1.0,0,0.247837,-0.005321,-2.001890,-0.001164598,-0.000196827,-0.000461591,0.999999196
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73042907,1782981829544988842,0.601380,-0.198271,-0.002471,0.749398909,0.053009987,-0.650934535,0.108974530,-0.066731,-0.223343,0.643370,0.369900,-0.151810,-0.046181,0.000000,-0.000000,-9.810000,1.0,0,0.247768,-0.005547,-2.001241,-0.000954139,-0.000281984,-0.000487258,0.999999386
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73043907,1782981829545988842,0.600695,-0.198196,-0.002509,0.749363807,0.052883453,-0.651013678,0.108804489,-0.066670,-0.223420,0.644697,0.377600,-0.158300,-0.047820,0.000000,-0.000000,-9.810000,1.0,0,0.247699,-0.005773,-2.000592,-0.000744010,-0.000369046,-0.000513462,0.999999523
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73044907,1782981829546988842,0.600009,-0.198123,-0.002547,0.749327447,0.052756464,-0.651094118,0.108635086,-0.066658,-0.223492,0.646022,0.385057,-0.164255,-0.048179,0.000000,-0.000000,-9.810000,1.0,0,0.247631,-0.005999,-1.999942,-0.000534132,-0.000457980,-0.000539116,0.999999607
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73045907,1782981829547988842,0.599323,-0.198049,-0.002586,0.749290638,0.052630606,-0.651174769,0.108466490,-0.066173,-0.223446,0.647244,0.391233,-0.167244,-0.050518,0.000000,-0.000000,-9.810000,1.0,0,0.247563,-0.006225,-1.999293,-0.000325634,-0.000547285,-0.000565139,0.999999638
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73046907,1782981829548988842,0.598636,-0.197977,-0.002625,0.749254303,0.052505597,-0.651254803,0.108297431,-0.065608,-0.223714,0.648820,0.401083,-0.169135,-0.052435,0.000000,-0.000000,-9.810000,1.0,0,0.247495,-0.006449,-1.998642,-0.000117321,-0.000635702,-0.000592009,0.999999616
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73047907,1782981829549988842,0.597949,-0.197904,-0.002664,0.749218497,0.052379295,-0.651334458,0.108127129,-0.065223,-0.224193,0.650619,0.413371,-0.171079,-0.052262,0.000000,-0.000000,-9.810000,1.0,0,0.247428,-0.006674,-1.997991,0.000092803,-0.000723567,-0.000618649,0.999999543
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73048907,1782981829550988842,0.597261,-0.197832,-0.002705,0.749183784,0.052251181,-0.651413063,0.107955974,-0.064922,-0.224584,0.652327,0.424485,-0.172687,-0.050702,0.000000,-0.000000,-9.810000,1.0,0,0.247362,-0.006899,-1.997339,0.000304810,-0.000810086,-0.000644315,0.999999418
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73049907,1782981829551993842,0.596573,-0.197759,-0.002745,0.749148976,0.052121705,-0.651491726,0.107785302,-0.054613,-0.187977,0.611575,0.008495,-0.003493,-0.000952,0.000000,-0.000000,-9.810000,1.0,0,0.235173,-0.038890,-2.030743,-0.010193560,0.002742495,0.000732731,0.999944015
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73050907,1782981829552993842,0.595884,-0.197688,-0.002786,0.749113107,0.051991039,-0.651571592,0.107614798,-0.054218,-0.188095,0.613011,0.017078,-0.007139,-0.001944,0.000000,-0.000000,-9.810000,1.0,0,0.235113,-0.039101,-2.030085,-0.009980415,0.002654018,0.000709378,0.999946421
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73051907,1782981829553993842,0.595195,-0.197616,-0.002827,0.749076433,0.051860621,-0.651652599,0.107442374,-0.053784,-0.188188,0.614449,0.025741,-0.010740,-0.003149,0.000000,-0.000000,-9.810000,1.0,0,0.235052,-0.039311,-2.029426,-0.009766023,0.002564274,0.000684432,0.999948789
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73052907,1782981829554993842,0.594506,-0.197546,-0.002869,0.749039892,0.051731275,-0.651733601,0.107268020,-0.053334,-0.188257,0.615894,0.034404,-0.014210,-0.004311,0.000000,-0.000000,-9.810000,1.0,0,0.234993,-0.039521,-2.028767,-0.009550875,0.002474815,0.000657427,0.999951111
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73053907,1782981829555993842,0.593816,-0.197475,-0.002912,0.749004061,0.051601036,-0.651813711,0.107094049,-0.052913,-0.188305,0.617336,0.042969,-0.017639,-0.005086,0.000000,-0.000000,-9.810000,1.0,0,0.234934,-0.039731,-2.028108,-0.009335399,0.002386380,0.000631464,0.999953377
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73054907,1782981829556993842,0.593126,-0.197405,-0.002955,0.748968084,0.051470614,-0.651893774,0.106920968,-0.052500,-0.188330,0.618774,0.051404,-0.021342,-0.006149,0.000000,-0.000000,-9.810000,1.0,0,0.234876,-0.039940,-2.027447,-0.009120486,0.002297828,0.000606217,0.999955584
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73055907,1782981829557993842,0.592435,-0.197336,-0.002998,0.748931493,0.051340427,-0.651974380,0.106748242,-0.052055,-0.188362,0.620200,0.059936,-0.024928,-0.007270,0.000000,-0.000000,-9.810000,1.0,0,0.234818,-0.040149,-2.026787,-0.008906029,0.002208475,0.000580944,0.999957733
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73056907,1782981829558993842,0.591745,-0.197268,-0.003043,0.748895091,0.051211737,-0.652054693,0.106574754,-0.051485,-0.188385,0.621573,0.068408,-0.028140,-0.008778,0.000000,-0.000000,-9.810000,1.0,0,0.234761,-0.040357,-2.026126,-0.008691976,0.002119648,0.000554092,0.999959824
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73057907,1782981829559993842,0.591054,-0.197200,-0.003088,0.748859719,0.051082946,-0.652133823,0.106400798,-0.050960,-0.188425,0.622966,0.077383,-0.031204,-0.009508,0.000000,-0.000000,-9.810000,1.0,0,0.234705,-0.040565,-2.025465,-0.008477457,0.002032392,0.000527172,0.999961861
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73058907,1782981829560993842,0.590363,-0.197132,-0.003134,0.748824924,0.050952512,-0.652212432,0.106226256,-0.050438,-0.188439,0.624360,0.086511,-0.034655,-0.010605,0.000000,-0.000000,-9.810000,1.0,0,0.234649,-0.040773,-2.024802,-0.008261393,0.001945765,0.000501178,0.999963855
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73059907,1782981829561993842,0.589671,-0.197065,-0.003181,0.748789992,0.050822119,-0.652291314,0.106050464,-0.049883,-0.188408,0.625742,0.095364,-0.038273,-0.012209,0.000000,-0.000000,-9.810000,1.0,0,0.234594,-0.040980,-2.024140,-0.008044419,0.001858907,0.000474302,0.999965803
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73060907,1782981829562993842,0.588979,-0.196999,-0.003228,0.748754515,0.050692522,-0.652370845,0.105873626,-0.049304,-0.188372,0.627122,0.103956,-0.041735,-0.013871,0.000000,-0.000000,-9.810000,1.0,0,0.234540,-0.041187,-2.023477,-0.007827209,0.001771334,0.000446057,0.999967699
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73061907,1782981829563993842,0.588287,-0.196933,-0.003276,0.748719913,0.050564342,-0.652449211,0.105696582,-0.048677,-0.188308,0.628464,0.112096,-0.044207,-0.015141,0.000000,-0.000000,-9.810000,1.0,0,0.234486,-0.041393,-2.022813,-0.007610737,0.001685355,0.000416773,0.999969531
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73062907,1782981829564993842,0.587595,-0.196868,-0.003325,0.748685862,0.050436117,-0.652526630,0.105520973,-0.048231,-0.188235,0.629820,0.120369,-0.047490,-0.015431,0.000000,-0.000000,-9.810000,1.0,0,0.234434,-0.041599,-2.022149,-0.007395298,0.001600376,0.000388579,0.999971298
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73063907,1782981829565993842,0.586903,-0.196803,-0.003375,0.748652073,0.050307183,-0.652603581,0.105346227,-0.047760,-0.188151,0.631189,0.128705,-0.050749,-0.016128,0.000000,-0.000000,-9.810000,1.0,0,0.234382,-0.041804,-2.021485,-0.007180037,0.001515808,0.000361541,0.999973009
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73064907,1782981829566993842,0.586211,-0.196740,-0.003424,0.748617747,0.050178289,-0.652680862,0.105172717,-0.047367,-0.188014,0.632497,0.136665,-0.054720,-0.016895,0.000000,-0.000000,-9.810000,1.0,0,0.234330,-0.042008,-2.020821,-0.006965765,0.001430589,0.000335224,0.999974659
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73065907,1782981829567993842,0.585518,-0.196677,-0.003474,0.748582959,0.050049644,-0.652758543,0.104999386,-0.046859,-0.187914,0.633844,0.145217,-0.057967,-0.018236,0.000000,-0.000000,-9.810000,1.0,0,0.234278,-0.042212,-2.020156,-0.006751818,0.001344786,0.000308775,0.999976254
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73066907,1782981829568993842,0.584826,-0.196615,-0.003525,0.748548664,0.049921631,-0.652835509,0.104826169,-0.046289,-0.187824,0.635198,0.153653,-0.060309,-0.019176,0.000000,-0.000000,-9.810000,1.0,0,0.234227,-0.042415,-2.019491,-0.006538353,0.001259897,0.000282023,0.999977791
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73067907,1782981829569993842,0.584133,-0.196553,-0.003576,0.748515771,0.049792619,-0.652910924,0.104652568,-0.045609,-0.187856,0.636724,0.163425,-0.061641,-0.020023,0.000000,-0.000000,-9.810000,1.0,0,0.234178,-0.042618,-2.018826,-0.006323879,0.001177004,0.000255986,0.999979279
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73068907,1782981829570993842,0.583439,-0.196492,-0.003629,0.748485258,0.049663483,-0.652983845,0.104477059,-0.044723,-0.187840,0.638249,0.173007,-0.062140,-0.022151,0.000000,-0.000000,-9.810000,1.0,0,0.234129,-0.042820,-2.018160,-0.006107770,0.001097609,0.000229151,0.999980719
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73069907,1782981829571993842,0.582746,-0.196431,-0.003684,0.748456641,0.049535076,-0.653054726,0.104299845,-0.043977,-0.187780,0.639742,0.182238,-0.063676,-0.024024,0.000000,-0.000000,-9.810000,1.0,0,0.234082,-0.043022,-2.017492,-0.005890769,0.001021133,0.000200946,0.999982108
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73070907,1782981829572993842,0.582051,-0.196372,-0.003739,0.748428571,0.049406795,-0.653125025,0.104121779,-0.043429,-0.187659,0.641150,0.190741,-0.066726,-0.025359,0.000000,-0.000000,-9.810000,1.0,0,0.234035,-0.043224,-2.016825,-0.005673183,0.000945501,0.000172172,0.999983446
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73071907,1782981829573993842,0.581357,-0.196312,-0.003795,0.748399876,0.049279178,-0.653195748,0.103944717,-0.042983,-0.187470,0.642465,0.198398,-0.070555,-0.026289,0.000000,-0.000000,-9.810000,1.0,0,0.233989,-0.043424,-2.016157,-0.005456826,0.000869163,0.000143488,0.999984723
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73072907,1782981829574993842,0.580663,-0.196254,-0.003850,0.748370449,0.049151260,-0.653267141,0.103768336,-0.042500,-0.187312,0.643807,0.206318,-0.074330,-0.027552,0.000000,-0.000000,-9.810000,1.0,0,0.233944,-0.043625,-2.015489,-0.005240824,0.000791784,0.000115373,0.999985947
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73073907,1782981829575993842,0.579969,-0.196197,-0.003907,0.748340515,0.049025779,-0.653338760,0.103592522,-0.041797,-0.187024,0.644985,0.212817,-0.077146,-0.030218,0.000000,-0.000000,-9.810000,1.0,0,0.233899,-0.043824,-2.014820,-0.005026881,0.000714121,0.000085760,0.999987106
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73074907,1782981829576993842,0.579275,-0.196140,-0.003964,0.748310893,0.048901493,-0.653409802,0.103417028,-0.041136,-0.186919,0.646353,0.221127,-0.078625,-0.031425,0.000000,-0.000000,-9.810000,1.0,0,0.233855,-0.044022,-2.014152,-0.004813955,0.000637199,0.000055534,0.999988208
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73075907,1782981829577993842,0.578580,-0.196084,-0.004023,0.748283059,0.048777491,-0.653478693,0.103241553,-0.040323,-0.186857,0.647789,0.229893,-0.078171,-0.032640,0.000000,-0.000000,-9.810000,1.0,0,0.233812,-0.044220,-2.013483,-0.004601148,0.000563084,0.000025404,0.999989256
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73076907,1782981829578993842,0.577885,-0.196029,-0.004082,0.748257113,0.048653088,-0.653545530,0.103065075,-0.039554,-0.186856,0.649315,0.239583,-0.077904,-0.033740,0.000000,-0.000000,-9.810000,1.0,0,0.233770,-0.044418,-2.012813,-0.004387234,0.000491747,-0.000004790,0.999990255
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73077907,1782981829579993842,0.577190,-0.195975,-0.004143,0.748233557,0.048528541,-0.653609612,0.102888291,-0.038834,-0.186732,0.650727,0.248086,-0.077285,-0.034273,0.000000,-0.000000,-9.810000,1.0,0,0.233729,-0.044615,-2.012143,-0.004172884,0.000424034,-0.000034692,0.999991203
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73078907,1782981829580993842,0.576495,-0.195921,-0.004204,0.748210782,0.048403688,-0.653672643,0.102712145,-0.038416,-0.186561,0.652094,0.256175,-0.079145,-0.034144,0.000000,-0.000000,-9.810000,1.0,0,0.233688,-0.044811,-2.011472,-0.003958782,0.000357559,-0.000063807,0.999992098
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73079907,1782981829581993842,0.575800,-0.195868,-0.004265,0.748188716,0.048278206,-0.653734625,0.102537310,-0.038019,-0.186413,0.653442,0.264313,-0.080648,-0.033617,0.000000,-0.000000,-9.810000,1.0,0,0.233648,-0.045007,-2.010801,-0.003745226,0.000292210,-0.000091458,0.999992940
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73080907,1782981829582993842,0.575104,-0.195815,-0.004327,0.748166496,0.048151675,-0.653796672,0.102363192,-0.037610,-0.186318,0.654805,0.272980,-0.083835,-0.034682,0.000000,-0.000000,-9.810000,1.0,0,0.233609,-0.045202,-2.010129,-0.003531533,0.000226575,-0.000117867,0.999993732
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73081907,1782981829583993842,0.574408,-0.195763,-0.004389,0.748144257,0.048026863,-0.653858666,0.102188237,-0.036739,-0.186084,0.656045,0.280241,-0.084778,-0.038587,0.000000,-0.000000,-9.810000,1.0,0,0.233570,-0.045397,-2.009458,-0.003318343,0.000161177,-0.000146106,0.999994471
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73082907,1782981829584993842,0.573712,-0.195712,-0.004453,0.748123293,0.047904180,-0.653919048,0.102012777,-0.035896,-0.185870,0.657331,0.287652,-0.083909,-0.041023,0.000000,-0.000000,-9.810000,1.0,0,0.233532,-0.045590,-2.008785,-0.003106114,0.000098054,-0.000176051,0.999995156
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73083907,1782981829585993842,0.573016,-0.195662,-0.004517,0.748103843,0.047782486,-0.653977493,0.101837676,-0.035237,-0.185695,0.658660,0.295526,-0.083605,-0.042355,0.000000,-0.000000,-9.810000,1.0,0,0.233495,-0.045784,-2.008113,-0.002894737,0.000037454,-0.000206237,0.999995788
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73084907,1782981829586993842,0.572320,-0.195613,-0.004583,0.748085283,0.047660872,-0.654034913,0.101662100,-0.034823,-0.185671,0.660136,0.304996,-0.085479,-0.043496,0.000000,-0.000000,-9.810000,1.0,0,0.233459,-0.045976,-2.007440,-0.002683015,-0.000021768,-0.000236651,0.999996372
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73085907,1782981829587993842,0.571624,-0.195564,-0.004648,0.748066027,0.047537832,-0.654093198,0.101486265,-0.034777,-0.185683,0.661594,0.314781,-0.089988,-0.043379,0.000000,-0.000000,-9.810000,1.0,0,0.233423,-0.046168,-2.006766,-0.002470198,-0.000082222,-0.000266286,0.999996910
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73086907,1782981829588993842,0.570927,-0.195516,-0.004713,0.748046254,0.047414301,-0.654152013,0.101310560,-0.034490,-0.185548,0.662845,0.322926,-0.092086,-0.043317,0.000000,-0.000000,-9.810000,1.0,0,0.233387,-0.046360,-2.006093,-0.002257183,-0.000143466,-0.000295543,0.999997399
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73087907,1782981829589993842,0.570230,-0.195468,-0.004779,0.748027258,0.047289619,-0.654209716,0.101136346,-0.034172,-0.185407,0.664093,0.330916,-0.091295,-0.041197,0.000000,-0.000000,-9.810000,1.0,0,0.233351,-0.046551,-2.005418,-0.002044505,-0.000203552,-0.000322819,0.999997837
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73088907,1782981829590993842,0.569533,-0.195421,-0.004845,0.748010279,0.047164330,-0.654264889,0.100963377,-0.033619,-0.185222,0.665347,0.338760,-0.088748,-0.040415,0.000000,-0.000000,-9.810000,1.0,0,0.233315,-0.046742,-2.004744,-0.001832276,-0.000260545,-0.000348480,0.999998227
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73089907,1782981829591993842,0.568835,-0.195375,-0.004911,0.747994904,0.047038872,-0.654318081,0.100790952,-0.033062,-0.184934,0.666523,0.345937,-0.087254,-0.040913,0.000000,-0.000000,-9.810000,1.0,0,0.233281,-0.046931,-2.004069,-0.001620274,-0.000315046,-0.000373389,0.999998568
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73090907,1782981829592993842,0.568138,-0.195330,-0.004979,0.747981042,0.046915050,-0.654369170,0.100619715,-0.032372,-0.184463,0.667490,0.351408,-0.086042,-0.042923,0.000000,-0.000000,-9.810000,1.0,0,0.233247,-0.047120,-2.003394,-0.001410176,-0.000366875,-0.000398466,0.999998859
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73091907,1782981829593993842,0.567441,-0.195286,-0.005047,0.747967227,0.046792662,-0.654420049,0.100448356,-0.031890,-0.184214,0.668691,0.359304,-0.087593,-0.045291,0.000000,-0.000000,-9.810000,1.0,0,0.233214,-0.047308,-2.002719,-0.001200930,-0.000418368,-0.000424672,0.999999101
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73092907,1782981829594993842,0.566744,-0.195242,-0.005115,0.747954169,0.046670428,-0.654469938,0.100277274,-0.031391,-0.184117,0.670079,0.368532,-0.087799,-0.047187,0.000000,-0.000000,-9.810000,1.0,0,0.233181,-0.047496,-2.002043,-0.000991961,-0.000468621,-0.000450679,0.999999297
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73093907,1782981829595993842,0.566047,-0.195199,-0.005184,0.747941299,0.046548246,-0.654520033,0.100102950,-0.030751,-0.184294,0.671796,0.381008,-0.089652,-0.052350,0.000000,-0.000000,-9.810000,1.0,0,0.233148,-0.047683,-2.001367,-0.000780573,-0.000518753,-0.000478858,0.999999446
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73094907,1782981829596993842,0.565349,-0.195156,-0.005253,0.747928684,0.046426890,-0.654569948,0.099927026,-0.030316,-0.184179,0.673135,0.389963,-0.090778,-0.055165,0.000000,-0.000000,-9.810000,1.0,0,0.233117,-0.047870,-2.000690,-0.000568509,-0.000568426,-0.000508671,0.999999547
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73095907,1782981829597993842,0.564650,-0.195114,-0.005323,0.747916303,0.046305333,-0.654619671,0.099750217,-0.030325,-0.184099,0.674474,0.398995,-0.092329,-0.054196,0.000000,-0.000000,-9.810000,1.0,0,0.233086,-0.048056,-2.000013,-0.000355638,-0.000617784,-0.000538884,0.999999601
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73096907,1782981829598993842,0.563952,-0.195073,-0.005393,0.747903965,0.046181506,-0.654668929,0.099576704,-0.030581,-0.183785,0.675540,0.405185,-0.093000,-0.050228,0.000000,-0.000000,-9.810000,1.0,0,0.233054,-0.048241,-1.999335,-0.000143766,-0.000667142,-0.000565193,0.999999607
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73097907,1782981829599993842,0.563253,-0.195033,-0.005462,0.747892616,0.046058800,-0.654716883,0.099403342,-0.029646,-0.183448,0.676653,0.411781,-0.089929,-0.055110,0.000000,-0.000000,-9.810000,1.0,0,0.233022,-0.048426,-1.998658,0.000067300,-0.000714773,-0.000592067,0.999999567
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73098907,1782981829600993842,0.562555,-0.194993,-0.005533,0.747883210,0.045939331,-0.654762453,0.099229093,-0.028402,-0.183018,0.677677,0.417479,-0.084253,-0.061369,0.000000,-0.000000,-9.810000,1.0,0,0.232992,-0.048610,-1.997980,0.000276997,-0.000758984,-0.000621617,0.999999480
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73099907,1782981829601987842,0.561857,-0.194955,-0.005605,0.747876073,0.045822505,-0.654805223,0.099054515,-0.027227,-0.146763,0.636996,0.008344,-0.001533,-0.001248,0.000000,-0.000000,-9.810000,1.0,0,0.227412,-0.083869,-2.031182,-0.010487941,0.001074619,0.001959556,0.999942503
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73100907,1782981829602987842,0.561159,-0.194917,-0.005677,0.747871258,0.045703990,-0.654845306,0.098880489,-0.027209,-0.146607,0.638249,0.016812,-0.002906,-0.002142,0.000000,-0.000000,-9.810000,1.0,0,0.227386,-0.084037,-2.030500,-0.010278798,0.001037826,0.001930211,0.999944770
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73101907,1782981829603987842,0.560461,-0.194879,-0.005748,0.747867184,0.045580858,-0.654884520,0.098708288,-0.027223,-0.146455,0.639492,0.025405,-0.004341,-0.002890,0.000000,-0.000000,-9.810000,1.0,0,0.227360,-0.084204,-2.029818,-0.010067960,0.001001681,0.001905625,0.999946999
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73102907,1782981829604987842,0.559761,-0.194842,-0.005820,0.747863453,0.045456374,-0.654923476,0.098535352,-0.027240,-0.146295,0.640733,0.034026,-0.005690,-0.004036,0.000000,-0.000000,-9.810000,1.0,0,0.227333,-0.084371,-2.029134,-0.009855663,0.000965862,0.001881604,0.999949195
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73103907,1782981829605987842,0.559062,-0.194806,-0.005891,0.747859917,0.045332622,-0.654962288,0.098361064,-0.027283,-0.146127,0.641952,0.042518,-0.006976,-0.005304,0.000000,-0.000000,-9.810000,1.0,0,0.227307,-0.084537,-2.028451,-0.009642824,0.000930399,0.001856171,0.999951351
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73104907,1782981829606987842,0.558362,-0.194770,-0.005963,0.747857267,0.045211149,-0.654999992,0.098185902,-0.027279,-0.145955,0.643146,0.050784,-0.007793,-0.006912,0.000000,-0.000000,-9.810000,1.0,0,0.227282,-0.084703,-2.027767,-0.009430792,0.000896585,0.001828593,0.999953455
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73105907,1782981829607987842,0.557663,-0.194736,-0.006035,0.747855980,0.045091513,-0.655035995,0.098010377,-0.027355,-0.145800,0.644334,0.059084,-0.008591,-0.008258,0.000000,-0.000000,-9.810000,1.0,0,0.227257,-0.084867,-2.027083,-0.009219639,0.000865121,0.001799612,0.999955505
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73106907,1782981829608987842,0.556964,-0.194701,-0.006108,0.747855599,0.044973266,-0.655070903,0.097834149,-0.027467,-0.145652,0.645506,0.067420,-0.009536,-0.009982,0.000000,-0.000000,-9.810000,1.0,0,0.227232,-0.085032,-2.026399,-0.009008834,0.000835221,0.001769265,0.999957506
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73107907,1782981829609987842,0.556264,-0.194668,-0.006180,0.747854868,0.044855792,-0.655106119,0.097657703,-0.027705,-0.145492,0.646660,0.075737,-0.011141,-0.011155,0.000000,-0.000000,-9.810000,1.0,0,0.227207,-0.085195,-2.025715,-0.008798393,0.000804940,0.001738155,0.999959459
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73108907,1782981829610987842,0.555565,-0.194635,-0.006252,0.747853421,0.044738261,-0.655142024,0.097481678,-0.027905,-0.145283,0.647789,0.083884,-0.012470,-0.012491,0.000000,-0.000000,-9.810000,1.0,0,0.227181,-0.085358,-2.025030,-0.008588266,0.000773652,0.001707273,0.999961363
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73109907,1782981829611987842,0.554865,-0.194603,-0.006324,0.747851950,0.044621791,-0.655177715,0.097306313,-0.028066,-0.145055,0.648898,0.091892,-0.013576,-0.014094,0.000000,-0.000000,-9.810000,1.0,0,0.227156,-0.085520,-2.024346,-0.008379340,0.000742578,0.001676048,0.999963212
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73110907,1782981829612987842,0.554166,-0.194572,-0.006396,0.747850515,0.044506401,-0.655213433,0.097129528,-0.028184,-0.144903,0.650107,0.100783,-0.014809,-0.016584,0.000000,-0.000000,-9.810000,1.0,0,0.227130,-0.085681,-2.023661,-0.008170056,0.000711661,0.001643084,0.999965021
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73111907,1782981829613987842,0.553466,-0.194541,-0.006468,0.747849050,0.044392564,-0.655249359,0.096950380,-0.028319,-0.144740,0.651313,0.109663,-0.015719,-0.019049,0.000000,-0.000000,-9.810000,1.0,0,0.227105,-0.085842,-2.022976,-0.007960018,0.000680803,0.001607386,0.999966795
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73112907,1782981829614987842,0.552765,-0.194511,-0.006540,0.747848605,0.044278335,-0.655284466,0.096768602,-0.028490,-0.144671,0.652604,0.119650,-0.015686,-0.020669,0.000000,-0.000000,-9.810000,1.0,0,0.227080,-0.086003,-2.022290,-0.007747697,0.000651299,0.001570370,0.999968541
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73113907,1782981829615987842,0.552064,-0.194481,-0.006612,0.747850283,0.044162741,-0.655317341,0.096585657,-0.028752,-0.144513,0.653787,0.128554,-0.015285,-0.021674,0.000000,-0.000000,-9.810000,1.0,0,0.227054,-0.086163,-2.021604,-0.007533505,0.000624782,0.001533897,0.999970251
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73114907,1782981829616987842,0.551363,-0.194451,-0.006684,0.747852891,0.044046641,-0.655349071,0.096403018,-0.029128,-0.144309,0.654931,0.137126,-0.016138,-0.023155,0.000000,-0.000000,-9.810000,1.0,0,0.227029,-0.086323,-2.020917,-0.007319172,0.000599674,0.001498143,0.999971912
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,73115907,1782981829617987842,0.550662,-0.194423,-0.006756,0.747855138,0.043931738,-0.655381131,0.096219896,-0.029427,-0.144034,0.655999,0.145029,-0.017390,-0.026114,0.000000,-0.000000,-9.810000,1.0,0,0.227003,-0.086482,-2.020230,-0.007105284,0.000574209,0.001461132,0.999973525
